IndividuID,Continent,Age,Sexe,EducationAnnees,Travaille,AccesInternet,TailleMenage,RevenuMensuel,DepensesMensuelles
340,Oceanie,41.0,Homme,11.0,Oui,0.0,4.0,5371.8,3751.4
341,Antarctique,29.0,Femme,12.0,Non,1.0,2.0,5554.3,3443.3
342,AmeriqueDuNord,26.0,Femme,11.0,Oui,0.0,3.0,5252.2,3867.9
343,Asie,37.0,Homme,7.0,Oui,0.0,2.0,3788.3,2523.3
344,Afrique,37.0,Femme,11.0,Oui,0.0,4.0,4212.0,3536.3
345,Afrique,28.0,Homme,14.0,Oui,0.0,6.0,4595.8,3472.9
346,Antarctique,34.0,Femme,10.0,,1.0,4.0,5103.3,3212.7
347,Afrique,32.0,Homme,8.0,Non,1.0,3.0,3108.8,1914.8
348,Asie,37.0,Femme,8.0,Non,0.0,3.0,3002.1,1901.7
349,AmeriqueDuSud,26.0,Homme,9.0,Oui,0.0,4.0,4589.8,2702.3
350,Asie,46.0,Femme,13.0,Non,1.0,4.0,4558.3,2931.6
351,AmeriqueDuNord,41.0,Femme,13.0,Oui,1.0,2.0,5455.8,4256.8
352,Europe,41.0,Homme,12.0,Non,0.0,3.0,4451.3,3510.6
353,Antarctique,39.0,Homme,10.0,Non,1.0,4.0,,
354,Asie,32.0,Femme,9.0,Oui,0.0,3.0,4250.7,3151.0
355,AmeriqueDuSud,43.0,Homme,8.0,Non,1.0,3.0,3366.9,2095.3
356,Afrique,31.0,Femme,14.0,,0.0,4.0,3699.8,2794.1
357,Oceanie,46.0,Femme,9.0,Oui,0.0,4.0,,
358,Afrique,34.0,Homme,6.0,Non,1.0,2.0,2618.9,1715.9
359,AmeriqueDuNord,40.0,Homme,10.0,Oui,1.0,,5853.1,4106.1
360,Afrique,37.0,Homme,,Non,0.0,5.0,1288.1,920.5
361,AmeriqueDuNord,35.0,Homme,,Oui,1.0,4.0,3064.3,2209.2
362,Asie,29.0,Femme,14.0,Non,1.0,2.0,5119.9,4129.8
363,Afrique,23.0,Femme,,Non,1.0,2.0,778.1,414.3
364,AmeriqueDuNord,28.0,Femme,12.0,Oui,1.0,5.0,5720.2,3719.0
365,Asie,37.0,Homme,14.0,Oui,0.0,6.0,5293.0,3918.6
366,Europe,38.0,Homme,7.0,,0.0,6.0,4144.6,3104.3
367,Europe,38.0,Femme,9.0,Oui,,4.0,4817.0,3406.5
368,Oceanie,46.0,Homme,12.0,Oui,1.0,6.0,5406.5,4099.5
369,Oceanie,38.0,Femme,12.0,Oui,1.0,3.0,6016.2,3895.1
370,Antarctique,33.0,Femme,13.0,Non,0.0,5.0,5060.7,3362.6
371,Europe,40.0,Femme,8.0,Non,1.0,5.0,4566.8,3449.1
372,Oceanie,45.0,Femme,,Non,1.0,5.0,2642.7,1779.9
373,AmeriqueDuSud,35.0,Femme,6.0,Non,1.0,3.0,3382.1,2232.0
374,Europe,36.0,Homme,12.0,Non,1.0,6.0,4627.5,3104.7
375,AmeriqueDuSud,25.0,Homme,10.0,Oui,1.0,6.0,,
376,Antarctique,32.0,Homme,13.0,,0.0,,5578.1,3549.6
377,Europe,45.0,Homme,12.0,Oui,1.0,3.0,5907.2,4508.1
378,Afrique,34.0,Homme,14.0,Oui,1.0,3.0,5588.3,4001.9
379,Antarctique,30.0,Femme,13.0,Non,1.0,6.0,5174.4,3966.5
380,AmeriqueDuNord,41.0,Homme,6.0,Non,0.0,5.0,3543.2,2251.9
381,Antarctique,23.0,Femme,7.0,Non,1.0,3.0,3639.5,2417.3
382,Afrique,24.0,Homme,14.0,Oui,0.0,4.0,4956.5,3270.9
383,AmeriqueDuSud,44.0,Femme,6.0,,0.0,2.0,3029.3,2316.1
384,Afrique,42.0,Femme,11.0,Non,1.0,5.0,3217.6,2012.8
385,AmeriqueDuNord,23.0,Femme,10.0,Oui,0.0,5.0,4567.6,3727.7
386,AmeriqueDuNord,32.0,Femme,9.0,Oui,0.0,2.0,4873.5,3396.1
387,Afrique,24.0,Homme,12.0,Oui,1.0,3.0,4201.6,2621.5
388,Asie,40.0,Homme,9.0,Non,1.0,3.0,4051.7,2593.1
389,AmeriqueDuSud,27.0,Homme,11.0,Non,1.0,5.0,3896.4,2612.3
390,Europe,40.0,Homme,9.0,Oui,0.0,4.0,4845.1,3681.2
391,Antarctique,41.0,Femme,13.0,,1.0,2.0,,
392,Oceanie,31.0,Homme,13.0,Oui,1.0,4.0,6365.1,4694.0
393,Antarctique,36.0,Homme,11.0,Oui,0.0,3.0,5953.0,4138.7
394,Afrique,46.0,Femme,9.0,Non,0.0,3.0,3279.8,2712.1
395,Europe,38.0,Femme,12.0,Non,0.0,2.0,5078.5,3057.4
396,Afrique,41.0,Homme,10.0,Non,,6.0,3315.9,2557.8
397,Afrique,34.0,Femme,10.0,Oui,0.0,2.0,4137.2,2548.7
398,AmeriqueDuNord,38.0,Homme,13.0,Oui,1.0,3.0,5580.1,3686.6
399,Afrique,36.0,Homme,12.0,Non,0.0,,4134.1,3134.2
400,Afrique,30.0,Femme,12.0,Non,1.0,4.0,4101.8,3398.8
401,Afrique,31.0,Homme,9.0,Non,0.0,6.0,2524.7,1863.4
402,Europe,41.0,Femme,7.0,Non,1.0,6.0,3364.8,2551.7
403,Europe,29.0,Homme,10.0,Non,0.0,3.0,3965.3,2650.7
404,AmeriqueDuNord,29.0,Femme,8.0,Non,1.0,5.0,3699.5,2869.6
405,Afrique,43.0,Homme,12.0,Non,1.0,4.0,,
406,AmeriqueDuSud,46.0,Homme,12.0,Oui,,3.0,5302.4,4228.7
407,Afrique,46.0,Homme,6.0,Oui,1.0,6.0,3517.4,2109.6
408,Afrique,33.0,Femme,7.0,Non,0.0,6.0,2257.9,1592.0
409,Europe,30.0,Femme,14.0,Oui,1.0,3.0,6053.8,4675.8
410,Antarctique,36.0,Homme,12.0,Non,1.0,3.0,5005.1,3648.6
411,Antarctique,30.0,Femme,8.0,Non,0.0,3.0,,
412,Europe,40.0,Femme,7.0,Oui,0.0,3.0,4182.4,2793.9
413,Asie,46.0,Homme,7.0,Oui,,2.0,4564.8,3211.4
414,Europe,27.0,Femme,13.0,Non,0.0,3.0,,
415,Oceanie,35.0,Femme,14.0,Non,1.0,5.0,5409.1,4127.5
416,AmeriqueDuNord,26.0,Homme,11.0,Non,1.0,2.0,4552.9,3276.4
417,AmeriqueDuNord,46.0,Homme,9.0,Non,0.0,5.0,4242.4,3378.6
418,Afrique,47.0,Femme,11.0,Oui,0.0,4.0,3705.2,2515.5
419,AmeriqueDuNord,38.0,Femme,9.0,Non,0.0,5.0,4242.3,3182.6
420,AmeriqueDuSud,28.0,Homme,14.0,Oui,1.0,2.0,5533.8,3857.7
421,AmeriqueDuSud,47.0,Homme,12.0,Non,1.0,3.0,4226.1,2754.5
422,Antarctique,43.0,Homme,14.0,Non,1.0,3.0,5538.1,3321.3
423,AmeriqueDuNord,33.0,Femme,11.0,Oui,1.0,3.0,5555.8,3703.3
424,AmeriqueDuSud,25.0,Femme,8.0,Oui,1.0,2.0,4598.4,2595.7
425,Asie,,Homme,,Non,1.0,6.0,1207.8,923.5
426,Antarctique,38.0,Femme,14.0,Non,,3.0,5178.9,3658.0
427,AmeriqueDuNord,42.0,Femme,14.0,Non,0.0,5.0,,
428,Oceanie,,Femme,11.0,Non,,2.0,4094.5,2624.0
429,Asie,24.0,Homme,8.0,Oui,1.0,5.0,4407.1,2844.7
430,Oceanie,34.0,Femme,13.0,Non,0.0,5.0,5087.6,3842.4
431,Asie,47.0,Homme,9.0,Non,1.0,2.0,3826.3,2677.1
432,Antarctique,,Homme,13.0,Non,0.0,5.0,4056.4,2909.1
433,Asie,41.0,Homme,12.0,Oui,1.0,4.0,5916.8,4263.9
434,Oceanie,32.0,Homme,9.0,Non,0.0,5.0,3782.8,2707.8
435,Asie,41.0,Homme,11.0,Oui,0.0,3.0,5435.2,3437.4
436,Antarctique,35.0,Homme,12.0,Oui,1.0,4.0,6422.9,4371.0
437,AmeriqueDuNord,34.0,Homme,10.0,Non,1.0,2.0,4678.9,2709.7
438,Antarctique,31.0,Homme,7.0,Oui,1.0,5.0,5241.9,3895.4
439,Europe,28.0,Femme,6.0,Oui,0.0,3.0,4184.1,2772.8
440,Europe,27.0,Femme,9.0,Non,1.0,3.0,4030.4,2791.5
441,Antarctique,34.0,Femme,12.0,Oui,1.0,3.0,5942.7,4540.9
442,Oceanie,43.0,Homme,12.0,Non,0.0,5.0,4773.3,3563.3
443,Antarctique,31.0,Femme,8.0,Oui,1.0,3.0,5634.3,4378.0
444,Oceanie,,Homme,7.0,Oui,1.0,3.0,4603.7,3239.7
445,Antarctique,34.0,Femme,8.0,Oui,1.0,5.0,4830.2,2978.7
446,AmeriqueDuNord,45.0,Homme,9.0,Non,0.0,4.0,4140.2,3194.5
447,Antarctique,,Homme,8.0,Oui,0.0,4.0,4207.8,3076.2
448,Oceanie,26.0,Homme,11.0,Non,0.0,3.0,4160.3,2959.1
449,Afrique,32.0,Femme,7.0,Oui,0.0,4.0,,
450,Oceanie,37.0,Homme,13.0,Oui,0.0,3.0,5592.4,3626.9
451,Oceanie,36.0,Homme,10.0,Non,1.0,4.0,4632.6,3368.0
452,Oceanie,40.0,Femme,10.0,Oui,1.0,4.0,4991.0,3224.9
453,AmeriqueDuSud,23.0,Homme,9.0,Non,1.0,6.0,3823.8,2225.2
454,Afrique,42.0,Homme,10.0,Oui,0.0,6.0,4191.0,2624.7
455,Asie,28.0,Homme,7.0,,1.0,5.0,3897.9,2600.6
456,AmeriqueDuNord,26.0,Homme,10.0,Oui,0.0,3.0,4478.1,3321.7
457,AmeriqueDuNord,27.0,Femme,13.0,Non,1.0,5.0,4432.1,3050.6
458,Oceanie,30.0,Femme,7.0,Non,1.0,5.0,3982.4,2960.3
459,AmeriqueDuNord,32.0,Femme,7.0,Oui,,3.0,4205.2,3363.0
460,Europe,27.0,Femme,14.0,Oui,0.0,2.0,6171.9,3825.3
461,Afrique,27.0,Homme,9.0,Non,,2.0,2704.8,2124.1
462,Oceanie,37.0,Femme,,Oui,0.0,2.0,3394.5,2609.3
463,Asie,28.0,Homme,13.0,Non,0.0,5.0,4279.2,2488.2
464,AmeriqueDuSud,43.0,Homme,9.0,Non,1.0,6.0,3891.7,2963.0
465,Oceanie,39.0,Homme,6.0,Oui,1.0,4.0,4510.3,3261.7
466,AmeriqueDuNord,44.0,Femme,9.0,Non,0.0,3.0,,
467,Afrique,32.0,Homme,13.0,Oui,1.0,6.0,4721.9,3553.3
468,Oceanie,47.0,Femme,13.0,Oui,1.0,4.0,6026.1,4229.4
469,AmeriqueDuSud,23.0,Homme,,Non,,4.0,1561.9,976.5
470,AmeriqueDuSud,28.0,Femme,11.0,Oui,1.0,5.0,,
471,Antarctique,45.0,Femme,8.0,Non,1.0,4.0,3971.4,2892.1
472,AmeriqueDuNord,38.0,Femme,10.0,Oui,0.0,5.0,4653.9,2796.3
473,AmeriqueDuSud,23.0,Femme,13.0,Oui,1.0,3.0,5140.2,3654.9
474,Antarctique,31.0,Homme,10.0,Oui,0.0,4.0,5343.1,3875.1
475,Afrique,36.0,Homme,6.0,,0.0,4.0,2068.1,1307.9
476,Asie,31.0,Femme,12.0,Non,0.0,4.0,4055.6,3176.0
477,AmeriqueDuNord,25.0,Femme,12.0,Oui,1.0,4.0,5304.1,3430.6
478,Afrique,39.0,Homme,7.0,Non,1.0,3.0,2724.5,2171.4
479,Antarctique,29.0,Homme,,Non,1.0,5.0,2548.0,1456.4
480,Asie,36.0,Homme,10.0,Non,1.0,3.0,3757.5,2671.4
481,Antarctique,34.0,Femme,11.0,,,5.0,4493.4,3214.1
482,Antarctique,40.0,Homme,6.0,Oui,1.0,4.0,4982.0,3062.6
483,Oceanie,29.0,Homme,8.0,Oui,0.0,5.0,4432.6,3313.2
484,Europe,32.0,Homme,8.0,Non,,6.0,3810.6,3064.4
485,Asie,45.0,Femme,9.0,Non,1.0,5.0,3669.2,2615.8
486,Europe,28.0,Femme,10.0,Oui,1.0,2.0,4944.1,3382.9
487,Antarctique,42.0,Femme,13.0,Oui,1.0,4.0,6639.3,4808.6
488,Oceanie,25.0,Femme,8.0,Oui,1.0,5.0,4344.9,3101.7
489,Afrique,44.0,Homme,10.0,Oui,0.0,3.0,4342.4,2911.1
490,AmeriqueDuNord,45.0,Homme,11.0,Non,0.0,5.0,4806.6,3291.8
491,Asie,46.0,Homme,11.0,Oui,1.0,4.0,5597.3,3426.4
492,Afrique,,Homme,11.0,Oui,1.0,2.0,4072.4,2992.0
493,AmeriqueDuNord,45.0,Homme,,Non,0.0,3.0,,
494,Afrique,46.0,Femme,7.0,Non,0.0,6.0,2464.1,1726.7
495,AmeriqueDuNord,32.0,Femme,9.0,Oui,0.0,6.0,4452.6,3163.6
496,Asie,45.0,Homme,11.0,Oui,0.0,4.0,4869.0,3029.0
497,AmeriqueDuNord,40.0,Homme,13.0,Oui,0.0,3.0,5868.4,3639.9
498,Asie,42.0,Femme,13.0,Oui,1.0,,5523.3,3707.7
499,Afrique,43.0,Femme,9.0,Oui,0.0,4.0,3237.5,1862.5
500,Antarctique,38.0,Homme,14.0,Non,1.0,4.0,6258.7,5030.6
501,AmeriqueDuSud,29.0,Femme,9.0,Non,1.0,4.0,3518.2,2305.7
502,Oceanie,39.0,Femme,11.0,Oui,1.0,5.0,5081.8,2986.5
503,Asie,46.0,Homme,10.0,Non,0.0,5.0,3932.4,2875.1
504,AmeriqueDuSud,39.0,Homme,,Oui,1.0,6.0,2611.2,1621.8
505,Europe,43.0,Homme,8.0,Oui,1.0,4.0,5570.2,4049.2
506,Afrique,31.0,Femme,10.0,Non,1.0,2.0,3315.1,2145.4
507,AmeriqueDuNord,33.0,Homme,14.0,,1.0,3.0,5219.2,3696.1
508,Europe,29.0,Homme,12.0,Non,,6.0,4969.7,3968.4
509,Antarctique,31.0,Homme,8.0,Oui,0.0,4.0,5341.5,4138.0
510,Asie,39.0,Femme,12.0,Non,1.0,6.0,3843.1,3124.0
511,Antarctique,35.0,Homme,9.0,Non,1.0,3.0,4445.9,3252.9
512,Afrique,33.0,Femme,9.0,Oui,1.0,3.0,4228.8,2533.8
513,Asie,,Homme,13.0,Oui,0.0,4.0,4285.2,3172.0
514,Afrique,45.0,Femme,14.0,Oui,1.0,3.0,5115.2,3918.1
515,Asie,27.0,Femme,8.0,Non,1.0,3.0,3732.5,2316.3
516,Asie,43.0,Femme,12.0,,0.0,2.0,4607.5,3014.4
517,Asie,,Femme,6.0,Oui,1.0,3.0,3841.4,2721.4
518,Asie,,Femme,,Oui,0.0,4.0,,
519,Afrique,30.0,Homme,13.0,Oui,1.0,3.0,5354.6,3977.0
520,Afrique,31.0,Femme,10.0,Oui,0.0,2.0,3585.2,2459.4
521,Antarctique,30.0,Femme,10.0,Oui,1.0,5.0,5967.8,3599.4
522,Antarctique,38.0,Homme,13.0,Oui,0.0,4.0,6314.8,4881.6
523,Afrique,46.0,Homme,9.0,Oui,0.0,3.0,3951.1,2813.3
524,AmeriqueDuNord,39.0,Homme,13.0,Non,1.0,5.0,5195.6,3813.0
525,Europe,40.0,Femme,13.0,Oui,0.0,4.0,5389.0,4115.7
526,Asie,23.0,Homme,9.0,Non,1.0,3.0,4140.8,2846.2
527,Oceanie,42.0,Femme,12.0,Oui,1.0,3.0,5203.2,3891.2
528,Europe,31.0,Femme,8.0,Non,0.0,5.0,3950.2,2426.6
529,Oceanie,32.0,Femme,10.0,Non,1.0,5.0,4305.4,3481.4
530,Oceanie,26.0,Femme,11.0,Oui,1.0,5.0,5022.7,3851.2
531,AmeriqueDuSud,42.0,Homme,10.0,Oui,1.0,5.0,5147.3,3932.0
532,Europe,26.0,Femme,11.0,Non,0.0,6.0,3963.7,2664.1
533,AmeriqueDuSud,40.0,Homme,8.0,Non,1.0,5.0,3491.7,2546.4
534,Oceanie,39.0,Homme,13.0,,0.0,4.0,4665.2,3311.2
535,Antarctique,,Femme,9.0,Non,,6.0,3318.0,2075.5
536,Oceanie,,Homme,11.0,Oui,0.0,4.0,5074.0,3343.0
537,AmeriqueDuNord,31.0,Femme,11.0,Non,0.0,,4670.9,3212.6
538,Europe,42.0,Femme,9.0,,0.0,,3950.4,2964.2
539,AmeriqueDuNord,25.0,Femme,12.0,Oui,1.0,4.0,5629.6,4223.5
540,Afrique,,Homme,8.0,Non,1.0,5.0,2192.0,1465.1
541,Asie,25.0,Femme,11.0,Oui,1.0,4.0,4995.8,3770.7
542,Asie,28.0,Homme,13.0,Non,0.0,4.0,4786.0,2893.8
543,Oceanie,30.0,Homme,13.0,Non,1.0,5.0,5245.7,4339.9
544,Asie,45.0,Femme,6.0,Oui,1.0,3.0,4088.0,2700.3
545,Antarctique,,Femme,9.0,Non,0.0,3.0,,
546,AmeriqueDuNord,39.0,Femme,12.0,Oui,1.0,4.0,5477.8,3138.1
547,Oceanie,32.0,Femme,8.0,Non,1.0,4.0,3986.1,2788.4
548,Antarctique,42.0,Femme,11.0,Non,1.0,2.0,5598.7,4016.7
549,Europe,41.0,Homme,7.0,Oui,1.0,3.0,4837.7,2840.5
550,Oceanie,36.0,Homme,12.0,Oui,0.0,2.0,5740.7,4353.4
551,Antarctique,,Homme,8.0,Non,1.0,3.0,3450.3,2553.9
552,AmeriqueDuSud,28.0,Homme,10.0,Oui,1.0,4.0,4742.4,3706.8
553,AmeriqueDuNord,30.0,Homme,7.0,Oui,1.0,3.0,4237.7,3149.4
554,AmeriqueDuSud,38.0,Homme,8.0,Oui,0.0,3.0,4517.0,3460.4
555,Antarctique,24.0,Homme,8.0,Oui,1.0,4.0,5437.7,3962.1
556,Afrique,27.0,Femme,9.0,Oui,1.0,4.0,4134.7,2781.1
557,Oceanie,46.0,Homme,8.0,Oui,,4.0,5169.8,3517.4
558,AmeriqueDuNord,23.0,Femme,14.0,Oui,0.0,5.0,5083.8,3834.1
559,Antarctique,30.0,Femme,13.0,Non,1.0,5.0,4928.5,3253.7
560,Afrique,33.0,Femme,8.0,Non,1.0,5.0,2480.4,1693.0
561,Afrique,27.0,Homme,,Non,0.0,6.0,1328.8,929.8
562,Asie,38.0,Femme,11.0,Oui,1.0,2.0,5558.9,3684.7
563,AmeriqueDuSud,24.0,Homme,11.0,Oui,0.0,3.0,4987.5,4009.2
564,AmeriqueDuSud,25.0,Homme,,Non,1.0,2.0,,
565,Europe,24.0,Homme,8.0,Oui,0.0,5.0,4626.7,3052.9
566,Asie,34.0,Femme,9.0,Non,1.0,,3864.8,2840.5
567,Asie,36.0,Homme,11.0,Oui,1.0,6.0,5504.7,3228.7
568,AmeriqueDuNord,36.0,Homme,,Oui,0.0,,3054.8,1914.0
569,Europe,39.0,Homme,12.0,Non,1.0,3.0,5148.7,3512.3
570,Antarctique,44.0,Homme,8.0,Non,0.0,2.0,4033.1,2979.6
571,AmeriqueDuSud,45.0,Homme,,Oui,0.0,3.0,2663.7,2023.5
572,AmeriqueDuSud,37.0,Homme,9.0,Oui,0.0,4.0,3976.8,2427.2
573,Antarctique,39.0,Femme,12.0,Non,1.0,,5861.8,4525.5
574,Antarctique,43.0,Homme,11.0,Non,0.0,3.0,,
575,AmeriqueDuSud,30.0,Homme,,Oui,0.0,4.0,2012.3,1619.7
576,Asie,35.0,Femme,10.0,,0.0,3.0,4083.7,2869.3
577,Oceanie,24.0,Femme,13.0,Non,0.0,,,
578,AmeriqueDuNord,42.0,Homme,10.0,Non,0.0,2.0,4265.4,2881.7
579,Oceanie,28.0,Femme,11.0,Oui,0.0,4.0,4698.2,3356.0
580,AmeriqueDuNord,36.0,Homme,10.0,Non,1.0,5.0,4253.9,3103.0
581,AmeriqueDuNord,40.0,Homme,13.0,Non,1.0,3.0,5047.4,3715.2
582,AmeriqueDuSud,28.0,Femme,7.0,Oui,0.0,6.0,3612.0,2067.0
583,Europe,36.0,Homme,13.0,Oui,0.0,4.0,6288.0,4425.7
584,Oceanie,38.0,Femme,11.0,Non,1.0,5.0,4208.7,2739.2
585,Antarctique,28.0,Homme,13.0,Non,1.0,3.0,5557.9,4015.7
586,AmeriqueDuNord,27.0,Homme,9.0,Oui,1.0,4.0,4589.6,3723.3
587,Antarctique,29.0,Femme,13.0,Non,1.0,5.0,5162.1,3516.2
588,Asie,32.0,Homme,9.0,Oui,0.0,6.0,4134.7,2718.0
589,Europe,28.0,Femme,11.0,Oui,1.0,4.0,5148.1,3332.1
590,Oceanie,,Femme,8.0,Non,,3.0,2669.9,2168.8
591,Asie,33.0,Femme,7.0,Non,0.0,3.0,3523.7,2884.8
592,Asie,43.0,Femme,10.0,Non,,4.0,3400.5,1951.1
593,Antarctique,40.0,Homme,11.0,Non,1.0,5.0,5191.4,4011.6
594,AmeriqueDuSud,26.0,Femme,,Oui,0.0,4.0,2430.0,1619.6
595,AmeriqueDuSud,27.0,Homme,7.0,Non,1.0,5.0,2860.7,2352.4
596,Antarctique,39.0,Femme,8.0,Oui,0.0,3.0,4489.2,2966.9
597,Oceanie,24.0,Femme,13.0,Oui,0.0,4.0,5509.1,4415.2
598,AmeriqueDuSud,46.0,Femme,11.0,Non,,2.0,4177.9,2900.1
599,Oceanie,31.0,Femme,10.0,Oui,1.0,6.0,4991.5,3239.1
600,AmeriqueDuNord,25.0,Femme,7.0,Non,1.0,4.0,3913.2,2413.9
601,AmeriqueDuSud,35.0,Femme,10.0,Non,1.0,6.0,3704.4,2796.4
602,Europe,34.0,Femme,12.0,Non,1.0,3.0,5398.7,4158.7
603,Asie,24.0,Femme,10.0,Non,1.0,4.0,3347.5,2525.6
604,AmeriqueDuNord,23.0,Femme,7.0,Non,1.0,3.0,3477.9,2751.1
605,Afrique,30.0,Homme,10.0,Non,1.0,3.0,,
606,AmeriqueDuSud,29.0,Femme,7.0,Non,1.0,3.0,,
607,AmeriqueDuSud,34.0,Femme,12.0,Oui,0.0,3.0,4714.2,3008.4
608,Europe,36.0,Homme,12.0,Oui,1.0,2.0,5959.6,3505.0
609,Europe,43.0,Homme,12.0,Non,0.0,6.0,4254.5,2747.9
610,Antarctique,40.0,Homme,9.0,Oui,0.0,3.0,4957.9,2960.8
611,Europe,39.0,Femme,10.0,Oui,1.0,5.0,5484.7,3921.1
612,Europe,35.0,Homme,8.0,Oui,1.0,4.0,5568.0,3878.5
613,Antarctique,27.0,Femme,7.0,Oui,1.0,,4639.6,2854.1
614,Afrique,28.0,Femme,9.0,Oui,1.0,4.0,3447.0,2224.8
615,Europe,,Femme,9.0,Oui,1.0,2.0,,
616,Oceanie,31.0,Homme,8.0,,1.0,5.0,4401.5,2694.2
617,Europe,23.0,Femme,8.0,Oui,1.0,3.0,4861.7,3661.5
618,Asie,41.0,Femme,11.0,Oui,0.0,4.0,4853.5,3865.9
619,Antarctique,,Homme,6.0,Oui,1.0,5.0,4489.2,2835.0
620,Asie,34.0,Homme,12.0,Non,0.0,6.0,4246.1,2883.2
621,Europe,35.0,Femme,12.0,Non,1.0,3.0,5385.7,4334.7
622,AmeriqueDuSud,47.0,Femme,10.0,Oui,0.0,4.0,4572.1,3073.0
623,Oceanie,42.0,Femme,7.0,Non,0.0,5.0,3687.4,2265.5
624,Europe,39.0,Femme,,Oui,1.0,3.0,3137.9,2027.2
625,Asie,37.0,Homme,9.0,Oui,0.0,3.0,4855.5,3323.0
626,AmeriqueDuSud,40.0,Femme,12.0,Non,0.0,4.0,3439.4,2423.5
627,AmeriqueDuSud,38.0,Femme,7.0,Non,0.0,3.0,3423.1,2593.8
628,Afrique,30.0,Femme,11.0,Oui,1.0,,4275.9,2546.1
629,Afrique,30.0,Homme,12.0,Non,1.0,4.0,4007.3,2896.3
630,Europe,43.0,Homme,14.0,Non,,6.0,5001.6,3555.7
631,Europe,36.0,Homme,11.0,Oui,0.0,,5434.8,3236.9
632,Oceanie,44.0,Femme,10.0,Oui,0.0,2.0,4571.3,2964.5
633,AmeriqueDuNord,29.0,Homme,10.0,Oui,1.0,,,
634,Afrique,37.0,Femme,7.0,Oui,1.0,2.0,3930.7,2933.2
635,Antarctique,36.0,Femme,,Oui,0.0,3.0,3583.4,2639.4
636,Europe,29.0,Femme,,Non,0.0,4.0,2275.1,1390.8
637,Europe,37.0,Homme,7.0,Non,0.0,5.0,3572.9,2453.6
638,AmeriqueDuNord,,Homme,9.0,Non,,2.0,3693.0,2994.2
639,AmeriqueDuSud,33.0,Femme,13.0,Oui,0.0,2.0,5434.6,4316.1
640,Antarctique,35.0,Homme,7.0,Oui,0.0,5.0,4499.2,2999.8
641,AmeriqueDuNord,45.0,Homme,10.0,Non,0.0,4.0,4580.9,2820.7
642,Oceanie,,Femme,8.0,Oui,0.0,3.0,,
643,Asie,33.0,Homme,13.0,Non,0.0,5.0,4366.7,3601.9
644,AmeriqueDuNord,42.0,Homme,9.0,Oui,1.0,3.0,4795.9,2771.9
645,Antarctique,47.0,Homme,9.0,Oui,1.0,3.0,5331.1,3228.4
646,AmeriqueDuSud,29.0,Femme,9.0,Non,0.0,2.0,3153.7,2077.9
647,AmeriqueDuNord,42.0,Femme,12.0,Non,1.0,5.0,4612.6,2774.5
648,AmeriqueDuSud,36.0,Femme,12.0,Oui,,4.0,5150.2,3917.1
649,Europe,23.0,Homme,12.0,Oui,1.0,5.0,5488.4,3644.8
650,Antarctique,36.0,Femme,6.0,Oui,0.0,,4267.9,3268.8
651,Antarctique,27.0,Homme,10.0,Oui,1.0,5.0,5441.1,3979.1
652,Europe,43.0,Homme,12.0,Oui,1.0,2.0,6373.0,4016.2
653,Antarctique,27.0,Femme,13.0,Oui,,3.0,5814.7,4695.0
654,Oceanie,31.0,Homme,14.0,Oui,1.0,5.0,6497.3,4490.5
655,AmeriqueDuNord,28.0,Femme,7.0,Oui,1.0,4.0,4594.9,3092.1
656,Afrique,44.0,Homme,13.0,Oui,1.0,2.0,4764.4,2823.7
657,Oceanie,37.0,Femme,11.0,Oui,0.0,6.0,5112.1,3863.2
658,Europe,40.0,Homme,10.0,Oui,1.0,3.0,5681.8,4552.8
659,Oceanie,26.0,Femme,12.0,Oui,0.0,3.0,4855.9,2984.0
660,Asie,45.0,Homme,8.0,Oui,0.0,4.0,3890.3,2651.6
661,Oceanie,28.0,Femme,,Non,0.0,,2168.0,1731.8
662,AmeriqueDuSud,38.0,Homme,9.0,Non,1.0,5.0,3488.0,2409.5
663,AmeriqueDuSud,34.0,Homme,10.0,Oui,1.0,5.0,4998.2,3644.1
664,Afrique,27.0,Homme,9.0,Non,1.0,2.0,2963.3,2056.3
665,Afrique,28.0,Homme,8.0,Non,1.0,3.0,3457.9,2396.7
666,Afrique,27.0,Femme,9.0,Oui,1.0,3.0,3953.6,2740.8
667,Afrique,37.0,Femme,10.0,Oui,1.0,,4480.6,2671.1
668,Oceanie,45.0,Femme,9.0,Non,1.0,5.0,4636.8,3464.8
669,Europe,26.0,Femme,12.0,,1.0,2.0,4858.8,3030.0
670,Oceanie,39.0,Femme,10.0,Oui,0.0,5.0,,
671,Antarctique,32.0,Femme,13.0,Oui,1.0,4.0,,
672,Antarctique,,Femme,8.0,Oui,,3.0,4215.6,2837.2
673,AmeriqueDuNord,32.0,Homme,10.0,Oui,0.0,6.0,5328.0,3990.7
674,AmeriqueDuSud,39.0,Femme,,Non,0.0,5.0,1324.2,906.1
675,Europe,31.0,Homme,11.0,Non,0.0,5.0,4081.2,3136.7
676,Oceanie,35.0,Homme,9.0,,0.0,5.0,3536.9,2543.3
677,Europe,38.0,Femme,6.0,Oui,1.0,5.0,4017.7,3137.0
678,Europe,24.0,Femme,10.0,Non,1.0,2.0,4756.3,3775.3
679,Europe,34.0,Homme,9.0,Non,0.0,,4459.0,3381.3
680,Oceanie,32.0,Homme,8.0,Oui,1.0,4.0,5363.3,3267.9
681,Antarctique,45.0,Homme,12.0,Oui,0.0,4.0,6370.5,4496.4
